"sura_id","aya_id","count"
6,55,"65"
114,1,"65"
12,62,"65"
50,41,"65"
92,21,"65"
8,68,"65"
69,51,"65"
3,137,"65"
53,42,"65"
2,70,"65"
18,84,"65"
67,8,"65"
11,35,"65"
28,27,"65"
37,70,"65"
21,109,"65"
17,91,"65"
35,33,"65"
3,99,"65"
20,94,"65"
4,16,"65"
12,82,"65"
43,19,"65"
92,15,"65"
57,6,"65"
30,60,"65"
94,5,"65"
50,39,"65"
44,15,"65"
2,240,"65"
55,14,"65"
11,45,"65"
74,22,"65"
2,146,"65"
6,133,"65"
27,20,"65"
25,49,"65"
15,10,"65"
3,94,"65"
87,17,"65"
16,78,"65"
12,107,"65"
18,27,"65"
67,12,"65"
33,48,"65"
8,69,"65"
56,91,"65"
8,49,"65"
107,1,"65"
37,161,"65"
34,19,"65"
37,172,"65"
21,44,"65"
4,61,"65"
27,1,"65"
42,47,"65"
23,18,"65"
20,17,"65"
69,20,"65"
9,52,"65"
18,39,"65"
7,25,"65"
33,46,"65"
26,20,"65"
48,20,"65"
9,76,"65"
67,11,"65"
28,14,"65"
6,43,"65"
19,42,"65"
40,80,"65"
30,19,"65"
3,29,"65"
15,8,"65"
19,89,"65"
27,33,"65"
54,12,"65"
22,74,"65"
21,85,"65"
45,19,"65"
4,111,"65"
34,7,"65"
52,26,"65"
5,47,"65"
41,1,"65"
13,25,"65"
37,18,"65"
39,2,"65"
76,11,"65"
6,135,"65"
51,14,"65"
29,13,"65"
72,13,"65"
7,30,"65"
3,6,"65"
15,21,"65"
21,48,"65"
23,93,"65"
6,51,"65"
42,14,"65"
16,13,"65"
4,68,"65"
3,66,"65"
11,22,"65"
14,14,"65"
36,83,"65"
9,64,"65"
12,93,"65"
79,13,"65"
38,37,"65"
92,10,"65"
28,6,"65"
20,95,"65"
29,12,"65"
20,109,"65"
11,47,"65"
10,42,"65"
26,13,"65"
56,42,"65"
68,10,"65"
11,50,"65"
4,74,"65"
114,2,"65"
80,22,"65"
20,3,"65"
44,11,"65"
36,45,"65"
6,16,"65"
69,46,"65"
13,26,"65"
6,27,"65"
24,38,"65"
42,37,"65"
39,38,"65"
85,22,"65"
21,32,"65"
3,22,"65"
61,6,"65"
12,7,"65"
40,81,"65"
67,27,"65"
21,93,"65"
96,19,"65"
37,56,"65"
26,23,"65"
12,96,"65"
7,114,"65"
51,55,"65"
33,40,"65"
3,115,"65"
75,18,"65"
10,54,"65"
81,11,"65"
20,99,"65"
30,50,"65"
3,65,"65"
40,85,"65"
51,26,"65"
17,18,"65"
106,3,"65"
11,9,"65"
10,67,"65"
50,33,"65"
20,53,"65"
27,35,"65"
37,105,"65"
28,71,"65"
63,5,"65"
28,42,"65"
28,54,"65"
15,88,"65"
5,73,"65"
83,6,"65"
47,8,"65"
95,7,"65"
21,112,"65"
71,26,"65"
3,183,"65"
7,10,"65"
20,88,"65"
20,51,"65"
79,24,"65"
31,3,"65"
91,4,"65"
38,84,"65"
44,54,"65"
21,22,"65"
11,55,"65"
72,17,"65"
41,48,"65"
38,64,"65"
83,3,"65"
71,13,"65"
19,54,"65"
72,4,"65"
43,16,"65"
46,6,"65"
50,7,"65"
7,52,"65"
48,28,"65"
22,13,"65"
36,75,"65"
7,24,"65"
5,46,"65"
26,111,"65"
2,95,"65"
29,27,"65"
26,148,"65"
34,20,"65"
48,17,"65"
77,11,"65"
4,133,"65"
10,34,"65"
21,50,"65"
86,17,"65"
20,105,"65"
9,125,"65"
98,7,"65"
44,20,"65"
52,37,"65"
9,77,"65"
43,69,"65"
5,59,"65"
76,9,"65"
21,17,"65"
10,83,"65"
9,9,"65"
6,72,"65"
6,4,"65"
10,49,"65"
16,18,"65"
37,45,"65"
60,13,"65"
34,54,"65"
7,47,"65"
55,78,"65"
36,23,"65"
18,25,"65"
4,53,"65"
22,58,"65"
34,36,"65"
80,7,"65"
55,31,"65"
38,75,"65"
24,41,"65"
17,49,"65"
38,21,"65"
2,151,"65"
43,5,"65"
20,93,"65"
23,4,"65"
13,23,"65"
20,16,"65"
18,95,"65"
7,184,"65"
91,6,"65"
96,6,"65"
50,34,"65"
33,49,"65"
56,2,"65"
14,19,"65"
38,7,"65"
15,12,"65"
11,16,"65"
7,9,"65"
22,67,"65"
46,13,"65"
80,26,"65"
14,21,"65"
20,41,"65"
92,12,"65"
26,128,"65"
14,46,"65"
34,35,"65"
3,9,"65"
20,47,"65"
100,7,"65"
39,1,"65"
59,22,"65"
55,5,"65"
3,171,"65"
16,79,"65"
5,19,"65"
11,19,"65"
84,8,"65"
23,75,"65"
38,38,"65"
26,184,"65"
23,62,"65"
6,58,"65"
43,45,"65"
16,41,"65"
81,18,"65"
7,77,"65"
28,83,"65"
65,8,"65"
83,29,"65"
68,44,"65"
22,56,"65"
23,7,"65"
26,56,"65"
18,20,"65"
41,7,"65"
42,38,"65"
7,108,"65"
16,111,"65"
43,88,"65"
75,4,"65"
21,34,"65"
25,8,"65"
48,24,"65"
89,29,"65"
41,3,"65"
43,12,"65"
5,49,"65"
7,74,"65"
33,22,"65"
16,28,"65"
83,23,"65"
26,198,"65"
45,17,"65"
45,34,"65"
12,90,"65"
10,36,"65"
69,45,"65"
20,43,"65"
56,81,"65"
7,39,"65"
2,147,"65"
17,53,"65"
51,49,"65"
6,163,"65"
5,115,"65"
4,140,"65"
101,6,"65"
5,78,"65"
19,80,"65"
5,68,"65"
24,23,"65"
32,10,"65"
44,13,"65"
42,21,"65"
19,49,"65"
37,62,"65"
7,62,"65"
7,84,"65"
3,24,"65"
83,28,"65"
84,3,"65"
5,36,"65"
28,80,"65"
16,24,"65"
30,12,"65"
10,45,"65"
16,38,"65"
22,75,"65"
39,61,"65"
27,8,"65"
55,3,"65"
74,51,"65"
38,59,"65"
23,116,"65"
82,9,"65"
10,82,"65"
30,1,"65"
23,89,"65"
19,56,"65"
25,12,"65"
86,15,"65"
100,9,"65"
12,67,"65"
16,122,"65"
27,36,"65"
15,52,"65"
86,16,"65"
43,8,"65"
4,115,"65"
9,71,"65"
6,164,"65"
33,14,"65"
60,8,"65"
20,92,"65"
29,8,"65"
22,62,"65"
80,2,"65"
19,87,"65"
69,6,"65"
66,10,"65"
10,31,"65"
12,83,"65"
16,84,"65"
2,119,"65"
5,77,"65"
60,2,"65"
11,12,"65"
38,67,"65"
47,7,"65"
20,121,"65"
5,51,"65"
44,12,"65"
4,67,"65"
16,98,"65"
6,131,"65"
48,15,"65"
80,5,"65"
70,13,"65"
6,130,"65"
16,23,"65"
91,15,"65"
109,5,"65"
14,30,"65"
13,24,"65"
2,111,"65"
53,59,"65"
38,12,"65"
22,35,"65"
44,28,"65"
4,162,"65"
96,2,"65"
30,14,"65"
84,1,"65"
89,19,"65"
37,99,"65"
2,64,"65"
41,36,"65"
76,18,"65"
3,134,"65"
50,17,"65"
7,124,"65"
4,120,"65"
21,81,"65"
36,80,"65"
25,59,"65"
82,13,"65"
28,75,"65"
12,56,"65"
3,163,"65"
31,17,"65"
12,63,"65"
81,12,"65"
81,29,"65"
73,14,"65"
52,45,"65"
39,31,"65"
18,91,"65"
20,98,"65"
83,4,"64"
75,24,"64"
6,48,"64"
25,25,"64"
13,42,"64"
20,28,"64"
51,23,"64"
43,38,"64"
45,26,"64"
13,37,"64"
13,18,"64"
87,15,"64"
14,6,"64"
48,6,"64"
46,5,"64"
3,170,"64"
34,9,"64"
20,38,"64"
39,47,"64"
42,18,"64"
37,40,"64"
21,8,"64"
69,4,"64"
70,16,"64"
20,46,"64"
4,158,"64"
40,57,"64"
86,6,"64"
26,64,"64"
7,159,"64"
19,37,"64"
27,24,"64"
51,48,"64"
52,38,"64"
39,15,"64"
111,3,"64"
25,17,"64"
73,17,"64"
104,7,"64"
29,58,"64"
83,35,"64"
37,139,"64"
38,61,"64"
20,33,"64"
3,157,"64"
44,41,"64"
21,2,"64"
69,14,"64"
14,4,"64"
28,19,"64"
70,15,"64"
27,65,"64"
33,25,"64"
38,19,"64"
58,21,"64"
66,3,"64"
28,58,"64"
44,45,"64"
12,99,"64"
28,66,"64"
29,36,"64"
47,27,"64"
30,44,"64"
40,8,"64"
80,40,"64"
27,32,"64"
12,60,"64"
29,14,"64"
15,60,"64"
44,37,"64"
29,6,"64"
78,9,"64"
9,97,"64"
25,2,"64"
16,116,"64"
89,10,"64"
72,14,"64"
42,3,"64"
58,14,"64"
56,14,"64"
50,12,"64"
15,13,"64"
89,6,"64"
17,55,"64"
39,20,"64"
39,16,"64"
41,32,"64"
56,38,"64"
88,9,"64"
6,140,"64"
89,15,"64"
82,11,"64"
3,124,"64"
104,8,"64"
20,64,"64"
3,74,"64"
12,55,"64"
30,38,"64"
22,12,"64"
41,38,"64"
81,28,"64"
73,3,"64"
53,43,"64"
10,63,"64"
55,8,"64"
21,63,"64"
80,33,"64"
77,9,"64"
44,40,"64"
4,154,"64"
86,14,"64"
21,68,"64"
11,10,"64"
11,117,"64"
25,9,"64"
67,14,"64"
5,85,"64"
80,37,"64"
10,44,"64"
75,37,"64"
42,53,"64"
25,60,"64"
28,73,"64"
37,77,"64"
19,18,"64"
81,23,"64"
20,102,"64"
6,144,"64"
27,4,"64"
17,63,"64"
35,14,"64"
23,94,"64"
10,46,"64"
37,23,"64"
89,28,"64"
15,43,"64"
27,54,"64"
73,13,"64"
8,40,"64"
34,27,"64"
10,81,"64"
54,50,"64"
9,105,"64"
43,17,"64"
58,20,"64"
62,6,"64"
74,11,"64"
3,166,"64"
10,66,"64"
38,60,"64"
16,46,"64"
26,19,"64"
102,3,"64"
33,15,"64"
26,24,"64"
70,40,"64"
26,226,"64"
67,7,"64"
22,53,"64"
42,50,"64"
25,38,"64"
98,6,"64"
47,36,"64"
22,48,"64"
66,2,"64"
79,46,"64"
19,66,"64"
5,84,"64"
20,26,"64"
42,27,"64"
4,166,"64"
8,70,"64"
38,8,"64"
70,8,"64"
56,76,"64"
9,50,"64"
26,78,"64"
80,34,"64"
11,111,"64"
10,37,"64"
9,32,"64"
7,206,"64"
4,76,"64"
96,9,"64"
7,87,"64"
18,102,"64"
22,22,"64"
27,50,"64"
36,50,"64"
17,94,"64"
22,77,"64"
33,11,"64"
91,5,"64"
50,23,"64"
40,9,"64"
15,82,"64"
26,194,"64"
19,20,"64"
17,56,"64"
21,89,"64"
14,33,"64"
15,38,"64"
27,2,"64"
111,5,"64"
56,96,"64"
70,5,"64"
15,23,"64"
2,244,"64"
24,24,"64"
18,72,"64"
30,8,"64"
12,79,"64"
18,100,"64"
5,43,"64"
36,47,"64"
7,196,"64"
2,277,"64"
100,11,"64"
28,35,"64"
79,42,"64"
26,129,"64"
90,7,"64"
96,8,"64"
35,43,"64"
8,28,"64"
13,1,"64"
34,15,"64"
53,50,"64"
15,4,"64"
11,68,"64"
4,106,"64"
28,41,"64"
4,143,"64"
26,21,"64"
74,47,"64"
84,25,"64"
11,34,"64"
56,26,"64"
5,79,"64"
10,43,"64"
26,54,"64"
89,21,"64"
41,13,"64"
38,28,"64"
8,31,"64"
85,10,"64"
42,40,"64"
7,147,"64"
11,39,"64"
35,18,"64"
34,40,"64"
37,162,"64"
38,18,"64"
87,10,"64"
9,11,"64"
76,14,"64"
50,3,"64"
98,3,"64"
4,165,"64"
8,44,"64"
35,3,"64"
51,11,"64"
33,44,"64"
30,6,"64"
15,6,"64"
34,44,"64"
5,102,"64"
4,144,"64"
67,16,"64"
15,35,"64"
4,147,"64"
75,26,"64"
53,54,"64"
44,26,"64"
70,2,"64"
19,51,"64"
56,69,"64"
5,61,"64"
27,63,"64"
3,50,"64"
105,1,"64"
10,73,"64"
3,82,"64"
21,13,"64"
10,41,"64"
69,9,"64"
37,19,"64"
54,25,"64"
43,27,"64"
19,81,"64"
37,180,"64"
71,22,"64"
2,113,"64"
6,150,"64"
4,50,"64"
25,52,"64"
5,40,"64"
41,14,"64"
27,5,"64"
16,17,"64"
57,24,"64"
21,23,"64"
4,122,"64"
7,153,"64"
28,69,"64"
14,41,"64"
32,3,"64"
54,3,"64"
50,44,"64"
14,10,"64"
55,26,"64"
22,6,"64"
3,131,"64"
51,25,"64"
53,24,"64"
56,60,"64"
6,63,"64"
18,35,"64"
4,164,"64"
7,80,"64"
8,55,"64"
54,5,"64"
40,26,"64"
8,38,"64"
52,40,"64"
50,2,"64"
16,94,"64"
16,40,"64"
24,12,"64"
4,87,"64"
40,61,"64"
3,23,"64"
46,33,"64"
7,170,"64"
40,32,"64"
24,55,"64"
71,16,"64"
36,44,"64"
11,14,"64"
56,63,"64"
2,110,"64"
5,53,"64"
7,63,"64"
90,18,"64"
30,20,"64"
20,120,"64"
41,50,"64"
39,64,"64"
2,149,"64"
37,149,"64"
17,95,"64"
53,44,"64"
72,11,"64"
83,30,"64"
6,74,"64"
4,110,"64"
80,27,"64"
37,28,"64"
28,13,"64"
7,177,"64"
16,56,"64"
44,56,"64"
6,29,"64"
33,41,"64"
54,55,"64"
3,5,"64"
25,29,"64"
68,17,"64"
10,103,"64"
71,1,"64"
17,50,"64"
12,13,"64"
70,32,"64"
2,162,"64"
4,38,"64"
12,78,"64"
43,60,"64"
5,58,"64"
7,65,"64"
20,31,"64"
34,8,"64"
29,38,"64"
6,78,"64"
8,52,"64"
53,58,"64"
85,8,"64"
38,30,"64"
3,95,"64"
43,10,"64"
91,7,"64"
15,45,"64"
44,31,"64"
89,16,"64"
61,13,"64"
17,82,"64"
3,100,"64"
15,50,"64"
24,28,"64"
36,46,"64"
85,5,"64"
22,4,"64"
18,36,"64"
39,54,"64"
64,15,"64"
33,42,"64"
4,175,"64"
44,21,"64"
40,65,"64"
10,33,"64"
28,44,"64"
52,7,"64"
33,61,"64"
102,2,"64"
2,107,"64"
21,40,"64"
79,34,"64"
7,5,"64"
34,53,"64"
21,94,"64"
7,59,"64"
16,51,"64"
19,19,"64"
34,47,"64"
71,28,"64"
15,83,"64"
32,2,"64"
74,46,"64"
46,11,"64"
3,150,"64"
89,25,"64"
6,118,"64"
25,32,"64"
59,15,"64"
74,17,"64"
11,63,"64"
82,10,"64"
37,63,"64"
44,14,"64"
83,31,"64"
19,45,"64"
10,84,"64"
37,147,"64"
20,25,"64"
6,47,"64"
44,49,"64"
9,68,"64"
3,168,"64"
11,85,"64"
78,11,"64"
45,3,"64"
26,137,"64"
8,21,"64"
16,27,"64"
37,4,"64"
74,45,"64"
89,17,"64"
79,40,"64"
19,48,"64"
5,100,"64"
13,20,"64"
58,4,"64"
21,24,"64"
32,26,"64"
54,9,"64"
40,82,"64"
17,42,"64"
35,8,"64"
92,19,"64"
102,6,"64"
54,4,"64"
30,22,"64"
10,6,"64"
38,86,"64"
15,65,"64"
3,70,"64"
32,23,"64"
69,32,"64"
74,12,"64"
14,32,"64"
2,252,"64"
54,24,"64"
51,53,"64"
9,62,"64"
37,14,"64"
10,107,"64"
45,8,"64"
16,45,"64"
21,73,"64"
38,29,"64"
27,56,"64"
7,113,"64"
10,19,"64"
43,23,"64"
5,60,"64"
3,10,"64"
33,12,"64"
80,13,"64"
41,42,"64"
28,45,"64"
21,106,"64"
41,21,"64"
74,29,"64"
3,119,"64"
23,36,"64"
95,8,"64"
52,35,"64"
28,21,"64"
29,24,"64"
24,49,"64"
76,12,"64"
44,38,"64"
34,50,"64"
23,112,"64"
79,17,"64"
40,14,"64"
78,39,"64"
25,46,"64"
12,5,"64"
16,54,"64"
87,11,"64"
7,15,"64"
92,13,"64"
42,26,"64"
105,5,"64"
28,38,"64"
10,21,"64"
54,10,"64"
27,38,"64"
4,26,"64"
74,42,"64"
47,5,"64"
42,36,"64"
3,76,"64"
7,3,"64"
15,1,"64"
25,47,"64"
3,190,"64"
4,30,"64"
10,18,"64"
15,56,"64"
44,44,"64"
21,61,"64"
81,10,"64"
32,28,"64"
19,43,"64"
19,14,"64"
92,9,"64"
10,68,"64"
52,18,"64"
2,105,"64"
7,98,"64"
7,136,"64"
11,62,"64"
3,25,"64"
56,40,"64"
72,26,"64"
18,38,"64"
14,11,"64"
16,55,"64"
39,60,"64"
7,198,"64"
25,58,"64"
20,23,"64"
20,84,"64"
42,10,"64"
63,2,"64"
44,51,"64"
24,8,"64"
8,36,"64"
70,33,"64"
15,93,"64"
34,48,"64"
21,76,"64"
35,29,"64"
8,59,"64"
16,34,"64"
9,78,"64"
63,9,"64"
20,67,"64"
55,1,"64"
54,45,"64"
8,45,"64"
47,12,"64"
20,126,"64"
59,21,"64"
36,24,"64"
27,46,"64"
15,44,"64"
19,75,"64"
3,184,"64"
24,25,"64"
26,10,"64"
4,130,"64"
53,39,"64"
24,34,"64"
87,12,"64"
43,11,"64"
2,120,"64"
32,22,"64"
100,10,"64"
86,2,"64"
52,34,"64"
30,24,"64"
88,8,"64"
14,45,"64"
10,57,"64"
16,118,"64"
26,176,"64"
35,31,"64"
80,24,"64"
7,132,"64"
3,104,"64"
12,2,"64"
12,43,"64"
40,77,"64"
37,158,"64"
87,19,"64"
92,20,"64"
92,18,"64"
4,160,"64"
30,32,"64"
6,11,"64"
16,25,"64"
22,63,"64"
6,156,"64"
26,60,"64"
91,14,"64"
73,16,"64"
41,43,"64"
54,34,"64"
18,85,"64"
36,5,"64"
46,31,"64"
21,26,"64"
15,66,"64"
64,3,"64"
56,39,"64"
16,30,"64"
14,44,"64"
94,6,"64"
88,10,"64"
23,77,"64"
31,10,"64"
62,4,"64"
15,53,"64"
6,86,"64"
54,48,"64"
71,23,"64"
12,11,"64"
68,23,"64"
2,86,"64"
17,105,"64"
40,44,"64"
5,76,"64"
11,53,"64"
8,56,"64"
42,43,"64"
70,3,"64"
54,15,"64"
4,72,"64"
10,59,"63"
56,92,"63"
16,114,"63"
37,60,"63"
7,45,"63"
10,70,"63"
78,22,"63"
37,171,"63"
28,31,"63"
21,92,"63"
81,9,"63"
46,2,"63"
12,73,"63"
30,35,"63"
98,4,"63"
22,17,"63"
25,31,"63"
6,81,"63"
70,6,"63"
2,122,"63"
34,6,"63"
7,178,"63"
3,105,"63"
76,31,"63"
30,56,"63"
36,61,"63"
70,39,"63"
64,7,"63"
45,7,"63"
38,27,"63"
48,5,"63"
28,63,"63"
18,57,"63"
2,99,"63"
90,19,"63"
37,26,"63"
21,59,"63"
24,54,"63"
22,7,"63"
83,21,"63"
7,186,"63"
20,127,"63"
12,61,"63"
5,17,"63"
30,25,"63"
33,16,"63"
67,5,"63"
81,20,"63"
19,91,"63"
69,38,"63"
36,10,"63"
37,167,"63"
10,55,"63"
79,23,"63"
23,90,"63"
43,54,"63"
43,20,"63"
63,10,"63"
10,50,"63"
16,95,"63"
21,9,"63"
15,55,"63"
39,55,"63"
35,24,"63"
85,13,"63"
23,47,"63"
30,40,"63"
69,27,"63"
43,63,"63"
70,10,"63"
20,83,"63"
20,91,"63"
20,66,"63"
17,38,"63"
37,174,"63"
15,29,"63"
44,5,"63"
10,104,"63"
40,33,"63"
40,64,"63"
20,125,"63"
85,6,"63"
72,2,"63"
51,37,"63"
15,81,"63"
33,71,"63"
38,83,"63"
77,15,"63"
3,63,"63"
36,79,"63"
38,82,"63"
77,20,"63"
16,12,"63"
25,39,"63"
20,34,"63"
80,16,"63"
21,82,"63"
4,73,"63"
83,2,"63"
21,52,"63"
23,58,"63"
4,150,"63"
20,118,"63"
40,45,"63"
83,20,"63"
37,101,"63"
53,41,"63"
20,52,"63"
33,32,"63"
84,7,"63"
34,30,"63"
27,92,"63"
6,80,"63"
7,194,"63"
39,11,"63"
56,94,"63"
5,81,"63"
50,27,"63"
80,14,"63"
8,3,"63"
89,22,"63"
21,6,"63"
46,30,"63"
38,77,"63"
12,95,"63"
37,181,"63"
29,51,"63"
20,30,"63"
38,81,"63"
17,41,"63"
40,50,"63"
49,15,"63"
7,35,"63"
26,12,"63"
45,4,"63"
59,13,"63"
74,48,"63"
69,50,"63"
88,7,"63"
3,148,"63"
70,7,"63"
16,86,"63"
77,10,"63"
7,109,"63"
70,44,"63"
78,21,"63"
43,65,"63"
43,49,"63"
68,18,"63"
3,111,"63"
7,135,"63"
9,94,"63"
107,3,"63"
40,27,"63"
37,65,"63"
38,88,"63"
37,175,"63"
28,59,"63"
67,10,"63"
37,76,"63"
16,73,"63"
80,19,"63"
29,19,"63"
101,8,"63"
76,19,"63"
51,28,"63"
7,49,"63"
39,44,"63"
37,33,"63"
69,16,"63"
69,21,"63"
77,21,"63"
26,200,"63"
19,94,"63"
69,24,"63"
32,9,"63"
53,46,"63"
84,11,"63"
87,8,"63"
7,66,"63"
53,26,"63"
26,223,"63"
53,47,"63"
54,29,"63"
49,18,"63"
61,12,"63"
34,22,"63"
61,3,"63"
39,4,"63"
72,10,"63"
37,50,"63"
56,47,"63"
7,61,"63"
21,91,"63"
11,25,"63"
26,100,"63"
18,75,"63"
19,60,"63"
10,40,"63"
4,39,"63"
88,21,"63"
37,176,"63"
52,16,"63"
44,19,"63"
11,123,"63"
29,15,"63"
51,60,"63"
37,25,"63"
29,22,"63"
32,4,"63"
8,51,"63"
82,17,"63"
33,27,"63"
21,56,"63"
38,72,"63"
89,18,"63"
16,61,"63"
37,114,"63"
26,11,"63"
35,40,"63"
9,14,"63"
26,189,"63"
92,17,"63"
81,21,"63"
29,67,"63"
20,55,"63"
19,70,"63"
8,71,"63"
34,21,"63"
78,20,"63"
7,125,"63"
7,126,"63"
25,66,"63"
11,110,"63"
84,15,"63"
26,216,"63"
69,36,"63"
12,14,"63"
37,93,"63"
72,8,"63"
11,59,"63"
3,69,"63"
88,14,"63"
8,74,"63"
40,49,"63"
37,54,"63"
4,70,"63"
79,28,"63"
36,33,"63"
9,127,"63"
20,78,"63"
10,65,"63"
21,70,"63"
74,49,"63"
37,173,"63"
10,74,"63"
7,75,"63"
23,73,"63"
7,81,"63"
2,176,"63"
79,43,"63"
27,15,"63"
6,21,"63"
68,24,"63"
40,71,"63"
24,48,"63"
9,121,"63"
45,16,"63"
7,19,"63"
32,19,"63"
77,31,"63"
31,21,"63"
54,28,"63"
27,75,"63"
22,44,"63"
59,20,"63"
98,2,"63"
5,50,"63"
4,14,"63"
23,80,"63"
3,126,"63"
96,13,"63"
82,14,"63"
23,69,"63"
42,22,"63"
72,9,"63"
22,60,"63"
22,66,"63"
56,93,"63"
44,25,"63"
16,50,"63"
77,27,"63"
3,62,"63"
33,67,"63"
59,3,"63"
79,32,"63"
40,75,"63"
23,114,"63"
20,8,"63"
71,11,"63"
56,27,"63"
17,103,"63"
26,153,"63"
25,16,"63"
5,57,"63"
50,28,"63"
19,95,"63"
52,20,"63"
46,1,"63"
20,122,"63"
11,95,"63"
72,6,"63"
40,36,"63"
29,25,"63"
8,14,"63"
3,149,"63"
76,24,"63"
36,60,"63"
50,4,"63"
29,39,"63"
12,75,"63"
26,63,"63"
15,86,"63"
9,85,"63"
55,13,"63"
89,30,"63"
37,53,"63"
75,28,"63"
44,43,"63"
15,5,"63"
6,155,"63"
35,15,"63"
6,22,"63"
26,205,"63"
30,23,"63"
21,55,"63"
43,75,"63"
75,20,"63"
40,42,"63"
56,72,"63"
15,59,"63"
96,16,"63"
16,31,"63"
44,23,"63"
17,54,"63"
17,22,"63"
47,29,"63"
26,82,"63"
18,89,"63"
43,3,"63"
45,25,"63"
45,2,"63"
36,76,"63"
11,26,"63"
21,77,"63"
61,11,"63"
20,11,"63"
81,5,"63"
16,57,"63"
37,104,"63"
47,10,"63"
7,191,"63"
7,88,"63"
27,43,"63"
17,108,"63"
56,56,"63"
91,12,"63"
80,12,"63"
74,16,"63"
74,36,"63"
40,72,"63"
25,71,"63"
9,15,"63"
17,27,"63"
39,48,"63"
40,29,"63"
10,29,"63"
6,106,"63"
43,24,"63"
20,4,"63"
30,55,"63"
7,166,"63"
88,23,"63"
23,102,"63"
68,20,"63"
56,90,"63"
92,16,"63"
23,88,"63"
78,18,"63"
71,20,"63"
13,34,"63"
101,3,"63"
7,120,"63"
3,174,"63"
104,6,"63"
73,18,"63"
52,12,"63"
33,39,"63"
3,151,"63"
15,67,"63"
26,192,"63"
9,95,"63"
86,5,"63"
23,98,"63"
26,32,"63"
70,23,"63"
28,60,"63"
21,14,"63"
45,20,"63"
59,24,"63"
4,149,"63"
44,46,"63"
7,151,"63"
15,51,"63"
36,53,"63"
49,16,"63"
81,22,"63"
6,84,"63"
43,29,"63"
23,111,"63"
32,20,"63"
41,20,"63"
33,68,"63"
75,6,"63"
7,103,"63"
21,57,"63"
24,14,"63"
9,45,"63"
37,21,"63"
77,12,"63"
26,79,"63"
11,51,"63"
19,15,"63"
10,72,"63"
74,7,"63"
46,22,"63"
30,26,"63"
16,87,"63"
9,116,"63"
36,35,"63"
30,47,"63"
56,44,"63"
12,105,"63"
9,56,"63"
37,91,"63"
12,9,"63"
26,222,"63"
56,20,"63"
17,65,"63"
4,45,"63"
